first_name,second_name,web_name,position,team,proj_points_next_5,proj_points_next_6,chance_of_playing_this_round,chance_of_playing_next_round,news,now_cost,selected_by_percent,value_form,value_season,total_points,event_points,points_per_game,form,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,creativity,threat,ict_index,minutes,goals_scored,assists,clean_sheets,goals_conceded,starts,defensive_contribution,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries,defcon_points,GW39_proj_points,GW40_proj_points,GW41_proj_points,GW42_proj_points,GW43_proj_points,GW44_proj_points,GW39_opp,GW40_opp,GW41_opp,GW42_opp,GW43_opp,GW44_opp,defcon_actions,defcon_actions_per_90,name,season_stats_gw
Eddie,Nketiah,Nketiah,Forward,CRY,5.746215368444706,7.476118195237283,0.0,0.0,Hamstring injury - Expected back 01 Jun,5.4,0.3,0.0,4.3,23,0,1.9,0.0,0.38,0.1,0.48,,120.0,84.6,173.0,37.8,0.0,2,0,0,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.45676701702251826,0.7592914212030726,1.2102146147911952,1.3315429415236406,1.98839937390428,1.729902826792577,,,,,,,0.0,0.0,Crystal Palace,38
Josh,Dasilva,Dasilva,Midfielder,BRE,6.224157513018339,7.453578583701563,100.0,100.0,,4.9,0.0,0.0,0.4,2,0,1.0,0.0,3.6,0.0,3.6,,0.4,11.3,4.0,1.6,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.2300331518852334,1.1390298332614133,1.4037684270846267,1.0788630708786346,1.3724630299084306,1.2294210706832238,,,,,,,0.0,0.0,Brentford,38
Remi,Matthews,Matthews,Goalkeeper,CRY,5.801335673983753,7.423018482710127,,,,3.9,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9664833984016573,1.5800130522952212,1.1362016943923101,0.8415165861278903,1.2771209427666745,1.6216828087263733,,,,,,,0.0,0.0,Crystal Palace,38
Benjamin,Arthur,Arthur,Defender,BRE,5.577237589818042,7.415368340111376,0.0,0.0,has joined Celtic on loan for the rest of the season.,3.8,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.40755842280646937,0.6886899095781549,1.3090244033446212,1.1756945737200293,1.9962702803687673,1.838130750293335,,,,,,,0.0,0.0,Brentford,38
Youssef,Ramalho Chermiti,Y.Chermiti,Forward,EVE,5.381352398045275,7.388833767856853,0.0,0.0,has joined Rangers permanently.,4.9,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.41875017726187125,0.6793114019068542,1.3973228920832994,1.3841687011073462,1.501799225685904,2.007481369811578,,,,,,,0.0,0.0,Everton,38
Joël,Piroe,Piroe,Forward,LEE,6.4208324752129196,7.384247353591841,100.0,100.0,,4.9,0.3,0.0,3.5,17,1,1.1,0.0,0.33,0.05,0.38,,13.6,38.1,120.0,16.5,12.0,0,0,1,9,2,1.0,7.5,1.0,0.0,0.0,0.0,1.5136220039467272,1.4894212602647579,1.0539720772028602,1.1484970637662193,1.2153200700323543,0.9634148783789216,,,,,,,1.0,7.5,Leeds,38
Zépiqueno,Redmond,Redmond,Forward,AVL,5.4523670164841915,7.3362625840922835,0.0,0.0,has joined Huddersfield Town on loan for the rest of the season.,4.5,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4208528558277019,0.6735981459087026,1.3564013118929417,1.2164804613882614,1.7850342414665838,1.8838955676080922,,,,,,,0.0,0.0,Aston Villa,38
Emmanuel,Agbadou,Agbadou,Defender,WOL,5.218355158753621,7.302238813519553,0.0,0.0,has joined Besiktas permanently.,4.2,0.1,0.0,5.5,23,0,1.6,0.0,0.05,0.03,0.08,,312.2,76.0,75.0,46.4,0.0,0,0,0,29,12,0.0,0.0,0.0,0.0,0.0,0.0,0.41966996716898475,0.9207533167123374,1.1339324108127329,1.0730299673921546,1.6709694966674107,2.0838836547659323,,,,,,,0.0,0.0,Wolves,38
Elijah,Campbell,Campbell,Defender,EVE,5.297277904475688,7.277997396919483,0.0,0.0,has joined Port Vale on loan for the rest of the season.,3.9,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4074329498923572,0.6798435470314812,1.3248317891517456,1.3760805185778802,1.5090890998222244,1.980719492443795,,,,,,,0.0,0.0,Everton,38
Daniel,Adu-Adjei,Adu-Adjei,Forward,BOU,5.2553656197503305,7.2627957022533725,0.0,0.0,has joined HNK Rijeka permanently.,4.4,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.41798207453180286,0.6788846011949073,1.365163345337856,1.3332284041879041,1.4601071944978594,2.0074300825030424,,,,,,,0.0,0.0,Bournemouth,38
Divine,Mukasa,Mukasa,Midfielder,MCI,5.556863566369091,7.250904606822037,0.0,0.0,has joined Leicester City on loan for the rest of the season.,4.4,0.0,0.0,0.5,2,0,1.0,0.0,0.0,0.76,0.76,,4.2,28.3,4.0,3.7,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4324703885543596,1.1469447721365205,1.3137218885328816,1.0242435282861706,1.6394829888591587,1.6940410404529462,,,,,,,0.0,0.0,Man City,38
Iwan,Morgan,Morgan,Forward,BRE,5.3766765299845565,7.247401274240049,0.0,0.0,has joined Shrewsbury on loan for the rest of the season.,4.4,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4208528558277019,0.6735981459087026,1.3555167616117434,1.1636873116355921,1.7630214550008165,1.870724744255493,,,,,,,0.0,0.0,Brentford,38
Ethan,Wheatley,Wheatley,Forward,MUN,5.248278066195053,7.23826060879453,0.0,0.0,has joined Bradford City on loan for the rest of the season.,4.5,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.41599694934039905,0.6733996630245879,1.3688121607919794,1.3262867682746728,1.4637825247634138,1.9899825425994768,,,,,,,0.0,0.0,Man Utd,38
Roman,Dixon,Dixon,Defender,EVE,5.256883067906852,7.226524705935058,0.0,0.0,has joined Stockport County on loan for the rest of the season.,3.8,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.40942676971790554,0.6785164350783626,1.331010623390946,1.3392374437921561,1.4986917959274817,1.9696416380282065,,,,,,,0.0,0.0,Everton,38
Joelinton Cássio,Apolinário de Lira,Joelinton,Midfielder,NEW,4.9871017698683024,7.223968888852369,0.0,0.0,Thigh injury - Expected back 01 Jun,5.9,0.3,0.0,12.4,73,0,2.7,0.0,0.11,0.06,0.17,,324.4,296.3,329.0,95.0,0.0,2,1,5,27,23,0.0,0.0,0.0,0.0,0.0,0.0,0.3111073127903689,0.718800194259786,1.395991840640877,1.0060075881164878,1.555194834060783,2.2368671189840663,,,,,,,0.0,0.0,Newcastle,38
Martin,Sherif,Sherif,Forward,EVE,5.2032545291981895,7.186189968888167,0.0,0.0,has joined Port Vale on loan for the rest of the season.,4.4,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.41599694934039905,0.6733996630245879,1.3688121607919794,1.294369289165387,1.4506764668758363,1.9829354396899772,,,,,,,0.0,0.0,Everton,38
Jordan,Beyer,Jordan,Defender,BUR,4.868206335097367,7.14916808087192,0.0,0.0,Hamstring injury - Expected back 01 Jun,3.9,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4272066347291285,0.6513363647687932,1.1424054090759652,1.1184276285598944,1.5288302979635864,2.280961745774553,,,,,,,0.0,0.0,Burnley,38
Joe,Anderson,Anderson,Defender,SUN,5.292430348853151,7.1207644507430725,0.0,0.0,has joined Barrow FC permanently.,3.8,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.40872926294487577,0.6058349435569211,1.1971589792193735,0.9658825244866079,2.1148246386453726,1.8283341018899213,,,,,,,0.0,0.0,Sunderland,38
Emerson,Palmieri dos Santos,Emerson,Defender,WHU,4.792777043591476,7.116920047098537,0.0,0.0,has joined Marseille permanently.,4.4,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4196942560004869,0.6540586525991274,1.1272840959372221,1.1482780278927676,1.4434620111618726,2.3241430035070607,,,,,,,0.0,0.0,West Ham,38
Dane,Scarlett,Scarlett,Forward,TOT,5.2986372476274575,7.108952848779366,0.0,0.0,has joined Hibernian on loan for the rest of the season.,4.3,0.5,0.0,0.5,2,0,1.0,0.0,0.0,0.13,0.13,,1.0,4.1,2.0,0.7,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5146407692937347,0.7456610310116415,1.2767941625943542,1.2414931074489348,1.520048177278792,1.810315601151909,,,,,,,0.0,0.0,Spurs,38
Hannes,Delcroix,Delcroix,Defender,BUR,4.7998505147377575,7.073784571582689,0.0,0.0,has joined Lugano permanently.,3.8,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.42920045455467687,0.6513363647687932,1.1244136659729724,1.0850796311333784,1.5098203983079366,2.273934056844931,,,,,,,0.0,0.0,Burnley,38
Josh,Cullen,Cullen,Midfielder,BUR,5.482067578370884,7.072593565209278,0.0,0.0,Knee injury - Expected back 30 Sep,4.9,0.8,0.0,14.3,70,0,3.9,0.0,0.06,0.08,0.14,,342.0,218.1,98.0,66.0,0.0,2,2,3,29,18,0.0,0.0,0.0,0.0,0.0,0.0,0.40968919963991185,0.8685434724917441,1.078360387781487,1.1803678264892659,1.9451066919684754,1.5905259868383936,,,,,,,0.0,0.0,Burnley,38
Zak,Johnson,Johnson,Defender,SUN,5.2805371039681965,7.070661110938522,0.0,0.0,has joined York City on loan for the rest of the season.,3.8,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.40872926294487577,0.6058349435569211,1.1953424335652159,0.9646964060401201,2.105934057861064,1.7901240069703255,,,,,,,0.0,0.0,Sunderland,38
Tino,Livramento,Livramento,Defender,NEW,5.088159421031758,7.048127037257388,0.0,0.0,Thigh injury - Expected back 01 Jun,4.9,1.8,0.0,12.0,59,0,3.5,0.0,0.01,0.06,0.07,,219.4,199.7,42.0,46.1,0.0,0,1,6,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.3866726800105769,0.8060361474451951,1.2060237262645916,1.3356359142839658,1.353790953027429,1.95996761622563,,,,,,,0.0,0.0,Newcastle,38
Trey,Nyoni,Nyoni,Midfielder,LIV,6.122566749458181,7.042177816870144,,,,4.3,0.3,0.0,1.4,6,1,1.0,0.0,1.59,0.09,1.68,,4.2,13.4,4.0,2.1,7.0,0,0,0,1,0,3.0,38.57142857142857,1.0,0.0,2.0,0.0,1.1487450491150146,1.45137191044203,1.115591314300169,1.1953333485850406,1.2115251270159266,0.9196110674119626,,,,,,,3.0,38.57142857142857,Liverpool,38
Oliver,Sonne,Sonne,Defender,BUR,4.809489133837452,7.039231985505712,0.0,0.0,has joined Sparta Prague on loan for the rest of the season.,3.8,0.2,0.0,3.4,13,0,1.9,0.0,0.3,0.04,0.34,,44.8,18.1,30.0,9.2,0.0,1,0,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.43123354211270615,0.6847852252161785,0.9672052673937621,1.023835099268113,1.702429999846693,2.2297428516682594,,,,,,,0.0,0.0,Burnley,38
Luka,Vušković,Vuskovic,Defender,TOT,4.712550973897514,7.033038925097334,0.0,0.0,has joined Hamburger SV on loan for the rest of the season.,3.9,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4197029506346314,0.650895215639811,1.1347009215807404,1.1039457463166027,1.4033061397257285,2.32048795119982,,,,,,,0.0,0.0,Spurs,38
Tom,Edozie,Edozie,Midfielder,WOL,6.180829210594076,7.030726000558598,,,,4.3,0.4,0.0,1.9,8,0,2.7,0.0,1.72,0.0,1.72,,34.4,0.4,23.0,5.8,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.987087751989929,1.583414209524844,1.343329605162518,1.09565167727891,1.1713459666378754,0.8498967899645222,,,,,,,0.0,0.0,Wolves,38
Ashley,Phillips,Phillips,Defender,TOT,4.714995009879123,7.01777496765811,0.0,0.0,Has joined Stoke City on loan for the rest of the season.,4.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.41770913080908306,0.6556633788264308,1.1326756074677367,1.1140223776136482,1.3949245151622245,2.302779957778987,,,,,,,0.0,0.0,Spurs,38
Takai,Kōta,Takai,Defender,TOT,4.714995009879123,7.01777496765811,0.0,0.0,has joined Borussia Mönchengladbach on loan for the rest of the season.,4.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.41770913080908306,0.6556633788264308,1.1326756074677367,1.1140223776136482,1.3949245151622245,2.302779957778987,,,,,,,0.0,0.0,Spurs,38
Lucas,Tolentino Coelho de Lima,L.Paquetá,Midfielder,WHU,5.5102729763887375,7.004282167048968,0.0,0.0,has joined Flamengo permanently.,5.9,1.0,0.0,11.7,69,0,3.8,0.0,0.17,0.12,0.29,,374.6,397.2,186.0,95.7,0.0,4,2,3,33,18,0.0,0.0,0.0,0.0,0.0,0.0,0.3841368314615613,1.1178998597669467,1.347640099058611,1.1422194652405548,1.518376720861064,1.494009190660231,,,,,,,0.0,0.0,West Ham,38
Benjamin,White,White,Defender,ARS,5.23423116290329,6.924101954474807,0.0,0.0,Knee injury - Expected back 24 May,5.1,0.5,0.0,8.8,45,0,3.8,0.0,0.06,0.09,0.15,,154.8,133.4,54.0,34.3,0.0,0,1,5,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.5082931368430651,0.7958632000751843,1.3042335490726646,1.3042788251923545,1.321562451720022,1.6898707915715172,,,,,,,0.0,0.0,Arsenal,38
Romaine,Mundle,Mundle,Midfielder,SUN,5.339585592891698,6.907363997308322,0.0,0.0,Hamstring injury - Expected back 01 Jun,4.9,0.0,0.0,2.9,14,0,1.0,0.0,0.2,0.11,0.31,,29.4,33.6,69.0,12.7,0.0,0,0,0,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.41147231491348557,0.6813852984361797,1.2148357963831882,1.0963813520031405,1.9355108311557045,1.5677784044166243,,,,,,,0.0,0.0,Sunderland,38
Mark,Travers,Travers,Goalkeeper,EVE,4.993165331275631,6.872730035109283,100.0,100.0,,4.2,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8590520090756251,1.0528993590992393,1.0019641829783483,0.8835266315880297,1.1957231485343887,1.8795647038336525,,,,,,,0.0,0.0,Everton,38
Cristian,Romero,Romero,Defender,TOT,5.105348919512307,6.870301099486239,0.0,0.0,Knee injury - Expected back 01 Jun,5.0,2.9,0.0,18.2,91,0,4.0,0.0,0.07,0.06,0.13,,574.8,133.6,223.0,93.2,0.0,4,1,5,33,22,0.0,0.0,0.0,0.0,0.0,0.0,0.4221415144334828,0.861411843480572,1.2725684097953924,0.9372780379364102,1.6119491138664503,1.7649521799739314,,,,,,,0.0,0.0,Spurs,38
Boubacar,Kamara,Kamara,Midfielder,AVL,5.467549662644119,6.867607012774748,0.0,0.0,Knee injury - Expected back 01 Jun,4.9,0.2,0.0,12.4,61,0,3.4,0.0,0.03,0.05,0.08,,325.0,241.3,75.0,64.2,0.0,1,3,5,15,17,0.0,0.0,0.0,0.0,0.0,0.0,0.3647458539322691,0.8352553977866088,1.2358799855776184,1.1954026581065968,1.8362657672410256,1.4000573501306286,,,,,,,0.0,0.0,Aston Villa,38
Will,Dennis,Dennis,Goalkeeper,BOU,4.821554627873731,6.856390687762394,0.0,0.0,has joined Leyton Orient on loan for the rest of the season.,4.0,0.7,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4063665512541289,0.6671982117234493,1.123963864980198,1.2501630847271017,1.3738629151888522,2.0348360598886632,,,,,,,0.0,0.0,Bournemouth,38
Callum,Marshall,Marshall,Forward,WHU,5.236371361555041,6.812235428586207,0.0,0.0,has joined VfL Bochum 1848 on loan for the rest of the season.,4.3,0.5,0.0,0.5,2,0,1.0,0.0,0.2,0.0,0.2,,1.2,0.1,7.0,0.8,0.0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.44856827605218713,0.7317123868091314,1.3215134201707526,1.3651830542438974,1.3693942242790724,1.5758640670311654,,,,,,,0.0,0.0,West Ham,38
Gabriel,Gudmundsson,Gudmundsson,Defender,LEE,5.296497827263865,6.807595571438856,0.0,0.0,Hamstring injury - Expected back 01 Jun,3.8,2.5,0.0,17.9,68,0,2.1,0.0,0.04,0.1,0.14,,442.6,363.7,158.0,96.4,0.0,0,0,5,45,31,0.0,0.0,0.0,0.0,0.0,0.0,0.40064731275282967,0.9536144861263245,1.1523411472177578,0.9546380842234394,1.8352567969435136,1.5110977441749913,,,,,,,0.0,0.0,Leeds,38
Murillo,Costa dos Santos,Murillo,Defender,NFO,4.855820773442959,6.806697013754871,0.0,0.0,Muscle injury - Expected back 01 Jun,5.2,1.8,0.0,16.0,83,0,3.3,0.0,0.03,0.02,0.05,,542.2,115.5,82.0,74.0,0.0,1,0,6,29,25,0.0,0.0,0.0,0.0,0.0,0.0,0.43880327182035256,0.6911439148440439,1.1763212917496473,1.138170697716423,1.4113815973124921,1.9508762403119122,,,,,,,0.0,0.0,Nott'm Forest,38
Lukasz,Fabianski,Fabianski,Goalkeeper,WHU,5.047707641394803,6.800625313488927,100.0,100.0,,4.5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9311381169947018,1.0357705710861782,0.9797268745246605,0.8618731927399406,1.239198886049322,1.7529176720941244,,,,,,,0.0,0.0,West Ham,38
Rob,Holding,Holding,Defender,CRY,5.0732662829118205,6.798866416107006,0.0,0.0,Has joined Colorado Rapids permanently.,4.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.40633270571098945,0.6219595240037563,1.0895253092504866,0.9729903652702432,1.9824583786763443,1.7256001331951856,,,,,,,0.0,0.0,Crystal Palace,38
Danny,Imray,Imray,Defender,CRY,5.0732662829118205,6.798866416107006,0.0,0.0,has joined West Brom on loan for the rest of the season.,4.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.40633270571098945,0.6219595240037563,1.0895253092504866,0.9729903652702432,1.9824583786763443,1.7256001331951856,,,,,,,0.0,0.0,Crystal Palace,38
Luís Hemir,Silva Semedo,Luís Hemir,Forward,SUN,5.021181463130817,6.788035426695186,0.0,0.0,has joined Moreirense on loan for the rest of the season.,4.4,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4113371117242471,0.599584260919918,1.2644967947705874,0.9443925345069089,1.8013707612091554,1.7668539635643692,,,,,,,0.0,0.0,Sunderland,38
Nazarii,Rusyn,Rusyn,Forward,SUN,5.021181463130817,6.788035426695186,0.0,0.0,has joined Arka on loan for the rest of the season.,4.4,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4113371117242471,0.599584260919918,1.2644967947705874,0.9443925345069089,1.8013707612091554,1.7668539635643692,,,,,,,0.0,0.0,Sunderland,38
Will,Lankshear,Lankshear,Forward,TOT,4.8705839427520585,6.757362121517421,0.0,0.0,has joined Oxford United on loan for the rest of the season.,4.5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4514267647057611,0.6536435988671456,1.2625481163681982,1.1383770462473803,1.3645884165635735,1.8867781787653621,,,,,,,0.0,0.0,Spurs,38
Chris,Richards,Richards,Defender,CRY,4.774469877551562,6.75653793188974,0.0,0.0,Ankle injury - Expected back 01 Jun,4.4,2.2,0.0,29.1,128,0,3.9,0.0,0.08,0.05,0.13,,727.2,159.6,185.0,107.6,0.0,1,0,11,42,31,0.0,0.0,0.0,0.0,0.0,0.0,0.46862025299890225,0.8221405345902577,1.024669431726831,0.8102686090234305,1.6487710492121406,1.9820680543381786,,,,,,,0.0,0.0,Crystal Palace,38
Chemsdine,Talbi,Talbi,Midfielder,SUN,4.661328356026375,6.741434674246021,0.0,0.0,Muscle injury - Expected back 01 Jun,4.9,0.2,0.0,16.9,83,0,3.0,0.0,0.12,0.07,0.19,,238.8,211.5,245.0,69.1,0.0,4,2,7,14,16,0.0,0.0,0.0,0.0,0.0,0.0,0.33920475506596615,0.610111381601959,1.2408667640309372,0.9816538497564007,1.4894916055711116,2.0801063182196455,,,,,,,0.0,0.0,Sunderland,38
Conor,Bradley,Bradley,Defender,LIV,4.8657494690437915,6.740927868851543,0.0,0.0,Knee injury - Expected back 01 Jun,4.9,0.1,0.0,8.6,42,0,2.8,0.0,0.02,0.08,0.1,,157.4,105.2,62.0,32.3,0.0,0,2,4,13,12,0.0,0.0,0.0,0.0,0.0,0.0,0.4240227774945901,0.7513133359318971,1.00530583279467,1.305866572289776,1.379240950532859,1.875178399807751,,,,,,,0.0,0.0,Liverpool,38
Michael,Obafemi,Obafemi,Forward,BUR,4.8716870140016715,6.721645571442605,0.0,0.0,has joined Blackpool on loan for the rest of the season.,4.4,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.46015616589573816,0.6630110835119173,1.2507186878100058,1.0921292785552228,1.4056717982287872,1.8499585574409332,,,,,,,0.0,0.0,Burnley,38
Jayden,Danns,Danns,Forward,LIV,4.838004321701938,6.703492605959811,0.0,0.0,Hamstring injury - Unknown return date,4.3,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.43696236153168416,0.655336793664536,1.2659350903171525,1.1288497135218392,1.3509203626667263,1.8654882842578733,,,,,,,0.0,0.0,Liverpool,38
Niclas,Füllkrug,Füllkrug,Forward,WHU,5.400255755990847,6.684753050417429,0.0,0.0,has joined AC Milan on loan for the rest of the season.,5.6,0.6,0.0,2.1,12,0,1.5,0.0,0.21,0.05,0.26,,26.0,85.1,130.0,23.8,0.0,0,0,1,11,5,0.0,0.0,0.0,0.0,0.0,0.0,0.5066185933626428,0.7505646646551376,1.1513396376846912,1.4228057654120443,1.5689270948763312,1.2844972944265813,,,,,,,0.0,0.0,West Ham,38
André,Onana,Onana,Goalkeeper,MUN,4.695018888297486,6.676265942672208,0.0,0.0,has joined Trabzonspor on loan for the rest of the season.,4.9,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3987471332515351,0.6733610677189706,1.1365883236096717,1.1190148069525365,1.367307556764772,1.9812470543747212,,,,,,,0.0,0.0,Man Utd,38
Norberto,Murara Neto,Neto,Goalkeeper,BOU,4.700779824189095,6.675052112444311,0.0,0.0,Has joined Botafogo permanently.,4.5,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3987471332515351,0.6770920932242246,1.139496142523322,1.1204924612941123,1.3649519938959003,1.9742722882552162,,,,,,,0.0,0.0,Bournemouth,38
Marcus,Bettinelli,Bettinelli,Goalkeeper,MCI,4.887381794431364,6.673020142940443,100.0,100.0,,3.8,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8893881832119804,0.9199031704754576,0.9645584612368057,0.8546492025282673,1.2588827769788526,1.7856383485090792,,,,,,,0.0,0.0,Man City,38
Ilia,Gruev,Gruev,Midfielder,LEE,5.170723539814734,6.652010095864727,0.0,0.0,Knee injury - Expected back 01 Jun,4.7,0.1,0.0,11.9,56,0,2.4,0.0,0.03,0.06,0.09,,199.4,171.0,64.0,43.2,0.0,0,4,5,23,15,0.0,0.0,0.0,0.0,0.0,0.0,0.3733113346080096,0.8579000051154582,1.3205097867885658,1.2336272870533027,1.3853751262493983,1.4812865560499926,,,,,,,0.0,0.0,Leeds,38
Kaelan,Casey,Casey,Defender,WHU,4.642798967918939,6.5815792925412016,0.0,0.0,has joined Leyton Orient on loan for the rest of the season.,4.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.41770913080908306,0.6478411706824688,1.125240702827164,1.058552701274297,1.3934552623259262,1.9387803246222632,,,,,,,0.0,0.0,West Ham,38
Willy,Boly,Boly,Defender,NFO,4.624128457725266,6.56639840955352,0.0,0.0,Knee injury - Unknown return date,3.8,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4110171339938093,0.6464168288283307,1.1347009215807404,1.0594387909116305,1.3725547824107556,1.9422699518282538,,,,,,,0.0,0.0,Nott'm Forest,38
